timestamp,hospital,avg_wait_time,patients_waiting,doctors_available,bed_occupancy,inventory_days
2026-01-11 10:50,Apollo Urban,78.67,102,4,86.41,1.41
2026-01-11 10:50,St. Mary’s Hospital,81.34,104,4,85.85,1.16
2026-01-11 10:50,Hope Multispeciality,83.99,103,4,88.1,1.58
2026-01-11 10:50,Unity Health Center,79.16,100,4,84.67,0.83
2026-01-11 10:55,City General Hospital,82.75,103,4,84.38,1.36
2026-01-11 10:55,Metro Care Center,80.46,97,4,85.81,0.8
2026-01-11 10:55,GreenLife Hospital,77.99,93,4,86.01,0.92
2026-01-11 10:55,Sunrise Medical,79.72,105,4,84.22,1.62
2026-01-11 10:55,Apollo Urban,79.83,97,4,84.42,1.03
2026-01-11 10:55,St. Mary’s Hospital,85.72,97,4,84.93,1.38
2026-01-11 10:55,Hope Multispeciality,79.21,98,4,86.29,1.35
2026-01-11 10:55,Unity Health Center,84.66,103,4,86.39,1.67
2026-01-11 11:00,City General Hospital,76.5,98,4,84.62,0.83
2026-01-11 11:00,Metro Care Center,78.12,96,4,85.53,0.92
2026-01-11 11:00,GreenLife Hospital,76.62,108,4,85.36,0.95
2026-01-11 11:00,Sunrise Medical,80.02,100,4,84.08,1.64
2026-01-11 11:00,Apollo Urban,78.59,102,4,86.85,0.93
2026-01-11 11:00,St. Mary’s Hospital,79.56,106,4,85.02,1.01
2026-01-11 11:00,Hope Multispeciality,76.97,105,4,84.76,1.43
2026-01-11 11:00,Unity Health Center,77.55,91,4,86.54,1.37
2026-01-11 11:05,City General Hospital,83.31,105,4,85.46,1.67
2026-01-11 11:05,Metro Care Center,80.43,97,4,83.7,0.74
2026-01-11 11:05,GreenLife Hospital,82.28,104,4,86.37,0.84
2026-01-11 11:05,Sunrise Medical,81.33,98,4,85.37,1.15
2026-01-11 11:05,Apollo Urban,75.26,98,4,87.45,1.33
2026-01-11 11:05,St. Mary’s Hospital,83.6,90,4,85.54,0.82
2026-01-11 11:05,Hope Multispeciality,81.2,91,4,84.96,0.88
2026-01-11 11:05,Unity Health Center,76.0,94,4,87.21,1.36
2026-01-11 11:10,City General Hospital,74.35,103,4,84.59,1.63
2026-01-11 11:10,Metro Care Center,81.83,102,4,84.56,1.58
2026-01-11 11:10,GreenLife Hospital,75.15,94,4,84.66,1.51
2026-01-11 11:10,Sunrise Medical,81.96,103,4,87.1,0.98
2026-01-11 11:10,Apollo Urban,73.89,89,4,86.3,1.11
2026-01-11 11:10,St. Mary’s Hospital,74.12,98,4,83.7,0.89
2026-01-11 11:10,Hope Multispeciality,79.93,103,4,85.41,1.53
2026-01-11 11:10,Unity Health Center,77.32,106,4,84.65,1.22
2026-01-11 11:15,City General Hospital,76.49,92,4,86.21,1.4
2026-01-11 11:15,Metro Care Center,80.11,89,4,85.33,1.15
2026-01-11 11:15,GreenLife Hospital,73.38,95,4,83.63,1.36
2026-01-11 11:15,Sunrise Medical,74.71,97,4,86.36,1.12
2026-01-11 11:15,Apollo Urban,82.05,91,4,85.42,1.49
2026-01-11 11:15,St. Mary’s Hospital,75.71,101,4,86.16,1.28
2026-01-11 11:15,Hope Multispeciality,76.91,100,4,84.67,1.39
2026-01-11 11:15,Unity Health Center,78.04,105,4,83.28,1.66
2026-01-11 11:20,City General Hospital,80.13,87,4,85.34,0.76
2026-01-11 11:20,Metro Care Center,77.79,98,4,84.44,1.53
2026-01-11 11:20,GreenLife Hospital,76.09,90,4,86.12,1.38
2026-01-11 11:20,Sunrise Medical,79.11,88,4,85.64,1.0
2026-01-11 11:20,Apollo Urban,72.73,85,4,85.17,1.61
2026-01-11 11:20,St. Mary’s Hospital,75.95,103,4,84.23,1.2
2026-01-11 11:20,Hope Multispeciality,73.14,89,4,85.67,0.78
2026-01-11 11:20,Unity Health Center,79.01,88,4,83.95,1.35
2026-01-11 11:25,City General Hospital,74.74,83,4,84.91,1.23
2026-01-11 11:25,Metro Care Center,80.57,94,4,84.1,0.73
2026-01-11 11:25,GreenLife Hospital,71.13,93,4,85.48,1.5
2026-01-11 11:25,Sunrise Medical,78.34,92,4,83.99,0.95
2026-01-11 11:25,Apollo Urban,72.04,97,4,85.58,1.09
2026-01-11 11:25,St. Mary’s Hospital,77.16,84,4,83.48,1.42
2026-01-11 11:25,Hope Multispeciality,78.93,97,4,82.52,1.63
2026-01-11 11:25,Unity Health Center,72.66,89,4,84.25,1.42
2026-01-11 11:30,City General Hospital,75.86,97,4,83.69,1.58
2026-01-11 11:30,Metro Care Center,75.02,92,4,84.33,0.73
2026-01-11 11:30,GreenLife Hospital,75.09,99,4,83.84,1.17
2026-01-11 11:30,Sunrise Medical,78.67,93,4,82.37,1.37
2026-01-11 11:30,Apollo Urban,75.02,85,4,84.66,1.02
2026-01-11 11:30,St. Mary’s Hospital,76.03,93,4,83.38,0.92
2026-01-11 11:30,Hope Multispeciality,78.21,87,4,84.67,1.31
2026-01-11 11:30,Unity Health Center,72.13,99,4,84.49,0.92
2026-01-11 11:35,City General Hospital,72.96,94,4,83.81,0.91
2026-01-11 11:35,Metro Care Center,69.94,81,4,82.37,1.34
2026-01-11 11:35,GreenLife Hospital,72.34,91,4,84.26,0.78
2026-01-11 11:35,Sunrise Medical,68.51,99,4,82.16,1.15
2026-01-11 11:35,Apollo Urban,73.96,99,4,81.66,1.3
2026-01-11 11:35,St. Mary’s Hospital,77.35,97,4,84.6,0.72
2026-01-11 11:35,Hope Multispeciality,71.49,89,4,85.48,1.61
2026-01-11 11:35,Unity Health Center,74.3,86,4,81.95,1.44
2026-01-11 11:40,City General Hospital,69.16,89,4,81.7,1.11
2026-01-11 11:40,Metro Care Center,68.13,98,4,83.63,1.6
2026-01-11 11:40,GreenLife Hospital,75.6,82,4,82.88,1.08
2026-01-11 11:40,Sunrise Medical,72.4,92,4,83.44,1.53
2026-01-11 11:40,Apollo Urban,75.66,81,4,84.58,1.15
2026-01-11 11:40,St. Mary’s Hospital,75.19,89,4,85.11,0.87
2026-01-11 11:40,Hope Multispeciality,73.49,83,4,82.25,1.28
2026-01-11 11:40,Unity Health Center,70.1,89,4,81.47,1.17
2026-01-11 11:45,City General Hospital,70.55,86,4,83.02,0.76
2026-01-11 11:45,Metro Care Center,70.37,81,4,84.67,0.75
2026-01-11 11:45,GreenLife Hospital,68.41,86,4,84.63,0.7
2026-01-11 11:45,Sunrise Medical,74.95,81,4,81.62,1.23
2026-01-11 11:45,Apollo Urban,70.31,93,4,82.34,0.9
2026-01-11 11:45,St. Mary’s Hospital,70.45,87,4,83.72,1.15
2026-01-11 11:45,Hope Multispeciality,67.03,96,4,84.56,1.41
2026-01-11 11:45,Unity Health Center,75.28,88,4,81.0,1.14
2026-01-11 11:50,City General Hospital,67.28,89,4,83.71,1.18
2026-01-11 11:50,Metro Care Center,75.01,94,4,82.3,0.73
2026-01-11 11:50,GreenLife Hospital,68.36,86,4,81.33,1.41
2026-01-11 11:50,Sunrise Medical,66.83,85,4,83.47,1.31
2026-01-11 11:50,Apollo Urban,74.3,95,4,81.58,1.2
2026-01-11 11:50,St. Mary’s Hospital,67.41,82,4,82.16,0.71
2026-01-11 11:50,Hope Multispeciality,66.18,77,4,84.38,0.85
2026-01-11 11:50,Unity Health Center,74.03,90,4,82.11,1.15
2026-01-11 11:55,City General Hospital,70.74,90,4,83.03,1.41
2026-01-11 11:55,Metro Care Center,65.52,81,4,81.68,1.31
2026-01-11 11:55,GreenLife Hospital,71.01,77,4,82.15,1.53
2026-01-11 11:55,Sunrise Medical,71.81,80,4,82.45,1.47
2026-01-11 11:55,Apollo Urban,64.65,83,4,82.58,1.11
2026-01-11 11:55,St. Mary’s Hospital,72.93,91,4,82.68,0.73
2026-01-11 11:55,Hope Multispeciality,66.54,89,4,81.93,0.91
2026-01-11 11:55,Unity Health Center,64.92,89,4,83.24,0.78
2026-01-11 12:00,City General Hospital,65.36,91,4,83.01,0.81
2026-01-11 12:00,Metro Care Center,71.38,89,4,81.75,0.7
2026-01-11 12:00,GreenLife Hospital,67.23,86,4,81.57,1.24
2026-01-11 12:00,Sunrise Medical,65.98,83,4,82.78,0.7
2026-01-11 12:00,Apollo Urban,68.8,82,4,81.44,1.41
2026-01-11 12:00,St. Mary’s Hospital,68.98,89,4,80.75,1.41
2026-01-11 12:00,Hope Multispeciality,69.79,86,4,83.3,1.06
2026-01-11 12:00,Unity Health Center,67.92,76,4,83.44,1.37
2026-01-11 12:05,City General Hospital,63.9,83,4,82.1,1.26
2026-01-11 12:05,Metro Care Center,69.31,77,4,81.75,0.81
2026-01-11 12:05,GreenLife Hospital,68.9,78,4,81.67,1.47
2026-01-11 12:05,Sunrise Medical,62.2,77,4,81.41,0.88
2026-01-11 12:05,Apollo Urban,65.28,89,4,83.45,0.7
2026-01-11 12:05,St. Mary’s Hospital,63.68,84,4,83.13,0.89
2026-01-11 12:05,Hope Multispeciality,65.82,77,4,81.86,1.01
2026-01-11 12:05,Unity Health Center,70.03,90,4,83.29,1.48
2026-01-11 12:10,City General Hospital,62.65,73,4,80.92,0.93
2026-01-11 12:10,Metro Care Center,69.7,85,4,81.91,1.46
2026-01-11 12:10,GreenLife Hospital,61.81,90,4,81.89,0.82
2026-01-11 12:10,Sunrise Medical,67.12,86,4,80.34,0.81
2026-01-11 12:10,Apollo Urban,67.69,79,4,82.02,0.85
2026-01-11 12:10,St. Mary’s Hospital,70.78,89,4,82.61,0.88
2026-01-11 12:10,Hope Multispeciality,67.0,76,4,80.01,0.97
2026-01-11 12:10,Unity Health Center,61.6,90,4,82.64,1.07
2026-01-11 12:15,City General Hospital,61.92,72,4,81.23,1.11
2026-01-11 12:15,Metro Care Center,66.33,77,4,80.29,1.48
2026-01-11 12:15,GreenLife Hospital,59.93,88,4,79.79,0.7
2026-01-11 12:15,Sunrise Medical,66.15,81,4,82.19,1.36
2026-01-11 12:15,Apollo Urban,63.4,84,4,79.38,0.85
2026-01-11 12:15,St. Mary’s Hospital,60.13,88,4,79.49,1.03
2026-01-11 12:15,Hope Multispeciality,59.74,87,4,81.08,1.13
2026-01-11 12:15,Unity Health Center,64.4,87,4,81.71,1.3
2026-01-11 12:20,City General Hospital,63.64,68,4,79.48,0.73
2026-01-11 12:20,Metro Care Center,60.93,79,4,81.05,1.58
2026-01-11 12:20,GreenLife Hospital,64.76,72,4,79.43,0.91
2026-01-11 12:20,Sunrise Medical,61.01,72,4,81.06,0.84
2026-01-11 12:20,Apollo Urban,67.57,85,4,80.95,1.0
2026-01-11 12:20,St. Mary’s Hospital,58.89,75,4,81.9,1.54
2026-01-11 12:20,Hope Multispeciality,68.55,85,4,80.02,1.27
2026-01-11 12:20,Unity Health Center,62.91,87,4,80.88,0.84
2026-01-11 12:25,City General Hospital,61.98,85,4,79.35,1.57
2026-01-11 12:25,Metro Care Center,61.51,70,4,82.31,1.51
2026-01-11 12:25,GreenLife Hospital,62.94,74,4,81.97,1.09
2026-01-11 12:25,Sunrise Medical,58.29,74,4,79.88,1.02
2026-01-11 12:25,Apollo Urban,61.57,79,4,80.59,0.96
2026-01-11 12:25,St. Mary’s Hospital,59.4,70,4,80.26,0.7
2026-01-11 12:25,Hope Multispeciality,57.62,76,4,81.58,1.47
2026-01-11 12:25,Unity Health Center,66.35,82,4,81.9,1.19
2026-01-11 12:30,City General Hospital,66.1,70,4,81.17,0.77
2026-01-11 12:30,Metro Care Center,58.63,68,4,78.94,1.58
2026-01-11 12:30,GreenLife Hospital,60.59,76,4,80.02,0.82
2026-01-11 12:30,Sunrise Medical,58.23,70,4,81.04,0.79
2026-01-11 12:30,Apollo Urban,63.9,73,4,79.03,0.76
2026-01-11 12:30,St. Mary’s Hospital,64.22,70,4,81.86,0.85
2026-01-11 12:30,Hope Multispeciality,65.37,75,4,81.13,1.28
2026-01-11 12:30,Unity Health Center,57.7,80,4,79.29,0.7
2026-01-11 12:35,City General Hospital,63.68,80,4,79.22,1.12
2026-01-11 12:35,Metro Care Center,60.61,71,4,78.89,1.27
2026-01-11 12:35,GreenLife Hospital,63.03,70,4,77.81,1.2
2026-01-11 12:35,Sunrise Medical,63.99,77,4,80.78,0.7
2026-01-11 12:35,Apollo Urban,55.66,83,4,79.63,1.13
2026-01-11 12:35,St. Mary’s Hospital,57.28,64,4,78.26,1.02
2026-01-11 12:35,Hope Multispeciality,55.65,69,4,80.69,1.47
2026-01-11 12:35,Unity Health Center,62.14,67,4,81.36,0.75
2026-01-11 12:40,City General Hospital,54.91,68,4,79.74,0.72
2026-01-11 12:40,Metro Care Center,55.69,79,4,78.1,1.26
2026-01-11 12:40,GreenLife Hospital,60.01,77,4,79.75,1.08
2026-01-11 12:40,Sunrise Medical,62.67,80,4,80.31,0.9
2026-01-11 12:40,Apollo Urban,62.13,75,4,81.02,1.57
2026-01-11 12:40,St. Mary’s Hospital,62.19,70,4,79.34,1.43
2026-01-11 12:40,Hope Multispeciality,61.81,63,4,80.84,0.99
2026-01-11 12:40,Unity Health Center,62.6,73,4,79.2,1.0
2026-01-11 12:45,City General Hospital,61.38,63,4,80.45,0.9
2026-01-11 12:45,Metro Care Center,54.95,62,4,80.35,0.9
2026-01-11 12:45,GreenLife Hospital,63.2,78,4,78.83,0.96
2026-01-11 12:45,Sunrise Medical,62.94,79,4,79.37,1.32
2026-01-11 12:45,Apollo Urban,55.6,62,4,79.43,0.88
2026-01-11 12:45,St. Mary’s Hospital,60.51,78,4,78.11,1.63
2026-01-11 12:45,Hope Multispeciality,62.45,75,4,80.35,1.59
2026-01-11 12:45,Unity Health Center,55.13,65,4,80.78,1.31
2026-01-11 12:50,City General Hospital,55.97,65,4,77.31,0.96
2026-01-11 12:50,Metro Care Center,61.47,67,4,76.99,1.41
2026-01-11 12:50,GreenLife Hospital,54.14,62,4,78.74,1.2
2026-01-11 12:50,Sunrise Medical,58.65,76,4,77.87,1.21
2026-01-11 12:50,Apollo Urban,61.89,77,4,79.08,1.54
2026-01-11 12:50,St. Mary’s Hospital,55.12,64,4,77.97,1.45
2026-01-11 12:50,Hope Multispeciality,54.79,76,4,76.93,0.81
2026-01-11 12:50,Unity Health Center,56.76,78,4,80.18,0.74
2026-01-11 12:55,City General Hospital,57.05,72,4,76.65,0.81
2026-01-11 12:55,Metro Care Center,59.48,61,4,76.62,1.25
2026-01-11 12:55,GreenLife Hospital,51.5,66,4,78.72,1.14
2026-01-11 12:55,Sunrise Medical,55.14,68,4,78.88,1.45
2026-01-11 12:55,Apollo Urban,57.26,68,4,80.22,0.99
2026-01-11 12:55,St. Mary’s Hospital,57.06,71,4,78.89,0.82
2026-01-11 12:55,Hope Multispeciality,57.62,65,4,77.44,1.39
2026-01-11 12:55,Unity Health Center,58.07,69,4,79.01,1.21
2026-01-11 13:00,City General Hospital,59.82,66,4,77.07,0.79
2026-01-11 13:00,Metro Care Center,54.88,61,4,80.03,0.88
2026-01-11 13:00,GreenLife Hospital,53.55,74,4,78.1,1.53
2026-01-11 13:00,Sunrise Medical,59.0,59,4,79.75,1.4
2026-01-11 13:00,Apollo Urban,55.26,76,4,78.64,1.6
2026-01-11 13:00,St. Mary’s Hospital,54.09,62,4,78.19,1.64
2026-01-11 13:00,Hope Multispeciality,58.09,75,4,78.72,1.33
2026-01-11 13:00,Unity Health Center,58.84,67,4,78.33,1.35
2026-01-11 13:05,City General Hospital,49.32,68,4,78.9,1.22
2026-01-11 13:05,Metro Care Center,55.19,66,4,76.35,1.34
2026-01-11 13:05,GreenLife Hospital,56.1,65,4,76.37,1.59
2026-01-11 13:05,Sunrise Medical,57.2,71,4,76.21,1.02
2026-01-11 13:05,Apollo Urban,49.53,72,4,76.95,0.92
2026-01-11 13:05,St. Mary’s Hospital,52.38,56,4,77.27,0.78
2026-01-11 13:05,Hope Multispeciality,56.12,56,4,77.74,1.55
2026-01-11 13:05,Unity Health Center,56.05,74,4,76.78,1.33
2026-01-11 13:10,City General Hospital,50.78,63,4,77.18,0.94
2026-01-11 13:10,Metro Care Center,57.76,63,4,75.89,1.46
2026-01-11 13:10,GreenLife Hospital,49.97,73,4,78.76,1.37
2026-01-11 13:10,Sunrise Medical,50.22,57,4,78.99,0.95
2026-01-11 13:10,Apollo Urban,57.58,57,4,78.38,0.9
2026-01-11 13:10,St. Mary’s Hospital,55.86,70,4,78.13,1.38
2026-01-11 13:10,Hope Multispeciality,51.71,54,4,76.66,1.23
2026-01-11 13:10,Unity Health Center,51.35,58,4,79.45,0.98
2026-01-11 13:15,City General Hospital,53.9,69,4,78.5,1.29
2026-01-11 13:15,Metro Care Center,55.7,62,4,76.83,1.72
2026-01-11 13:15,GreenLife Hospital,52.12,59,4,77.27,1.52
2026-01-11 13:15,Sunrise Medical,56.16,60,4,75.25,0.81
2026-01-11 13:15,Apollo Urban,50.94,72,4,75.59,1.57
2026-01-11 13:15,St. Mary’s Hospital,48.21,70,4,78.21,1.15
2026-01-11 13:15,Hope Multispeciality,54.77,55,4,75.53,1.74
2026-01-11 13:15,Unity Health Center,48.56,72,4,78.12,1.13
2026-01-11 13:20,City General Hospital,48.67,66,5,76.47,1.53
2026-01-11 13:20,Metro Care Center,55.39,55,5,78.46,1.38
2026-01-11 13:20,GreenLife Hospital,50.88,69,5,77.15,1.44
2026-01-11 13:20,Sunrise Medical,49.05,60,5,76.24,0.83
2026-01-11 13:20,Apollo Urban,50.28,69,5,78.12,1.46
2026-01-11 13:20,St. Mary’s Hospital,46.07,61,5,78.05,1.4
2026-01-11 13:20,Hope Multispeciality,48.0,63,5,76.2,1.54
2026-01-11 13:20,Unity Health Center,55.04,59,5,75.83,0.89
2026-01-11 13:25,City General Hospital,54.62,69,5,78.45,0.88
2026-01-11 13:25,Metro Care Center,45.0,62,5,78.17,1.13
2026-01-11 13:25,GreenLife Hospital,46.79,56,5,78.26,1.58
2026-01-11 13:25,Sunrise Medical,48.36,55,5,77.45,1.69
2026-01-11 13:25,Apollo Urban,53.28,62,5,77.65,1.42
2026-01-11 13:25,St. Mary’s Hospital,50.75,61,5,77.25,1.53
2026-01-11 13:25,Hope Multispeciality,45.25,56,5,76.93,1.58
2026-01-11 13:25,Unity Health Center,52.7,50,5,75.54,1.6
2026-01-11 13:30,City General Hospital,45.92,61,5,76.32,1.27
2026-01-11 13:30,Metro Care Center,51.64,52,5,75.24,1.32
2026-01-11 13:30,GreenLife Hospital,51.11,56,5,76.15,1.39
2026-01-11 13:30,Sunrise Medical,50.07,49,5,77.49,1.24
2026-01-11 13:30,Apollo Urban,44.28,67,5,76.04,0.98
2026-01-11 13:30,St. Mary’s Hospital,48.76,62,5,74.61,1.11
2026-01-11 13:30,Hope Multispeciality,45.36,63,5,74.81,1.55
2026-01-11 13:30,Unity Health Center,49.86,61,5,75.76,1.38
2026-01-11 13:35,City General Hospital,48.44,47,5,75.8,1.12
2026-01-11 13:35,Metro Care Center,51.8,47,5,77.48,1.57
2026-01-11 13:35,GreenLife Hospital,46.16,56,5,75.44,1.69
2026-01-11 13:35,Sunrise Medical,50.4,54,5,74.77,1.33
2026-01-11 13:35,Apollo Urban,48.89,65,5,74.62,1.82
2026-01-11 13:35,St. Mary’s Hospital,48.85,58,5,75.24,1.62
2026-01-11 13:35,Hope Multispeciality,47.9,50,5,76.49,0.92
2026-01-11 13:35,Unity Health Center,52.08,65,5,74.96,1.14
2026-01-11 13:40,City General Hospital,43.87,48,5,75.56,1.74
2026-01-11 13:40,Metro Care Center,48.85,62,5,75.42,0.94
2026-01-11 13:40,GreenLife Hospital,48.24,53,5,77.12,1.66
2026-01-11 13:40,Sunrise Medical,42.46,59,5,76.3,0.98
2026-01-11 13:40,Apollo Urban,47.39,56,5,74.5,1.73
2026-01-11 13:40,St. Mary’s Hospital,47.62,47,5,75.86,1.21
2026-01-11 13:40,Hope Multispeciality,50.37,55,5,76.06,1.88
2026-01-11 13:40,Unity Health Center,50.04,65,5,76.88,1.55
2026-01-11 13:45,City General Hospital,41.17,54,5,77.21,1.54
2026-01-11 13:45,Metro Care Center,44.83,59,5,76.33,1.55
2026-01-11 13:45,GreenLife Hospital,41.06,60,5,74.09,1.34
2026-01-11 13:45,Sunrise Medical,45.04,64,5,74.13,1.38
2026-01-11 13:45,Apollo Urban,41.89,59,5,73.66,1.08
2026-01-11 13:45,St. Mary’s Hospital,48.5,46,5,75.33,1.82
2026-01-11 13:45,Hope Multispeciality,47.46,51,5,74.44,1.52
2026-01-11 13:45,Unity Health Center,47.62,47,5,73.48,1.86
2026-01-11 13:50,City General Hospital,43.09,47,5,75.22,1.16
2026-01-11 13:50,Metro Care Center,49.83,47,5,76.66,1.89
2026-01-11 13:50,GreenLife Hospital,42.61,58,5,76.98,1.4
2026-01-11 13:50,Sunrise Medical,40.86,50,5,74.09,1.72
2026-01-11 13:50,Apollo Urban,41.4,62,5,75.23,1.78
2026-01-11 13:50,St. Mary’s Hospital,49.76,44,5,76.59,1.59
2026-01-11 13:50,Hope Multispeciality,44.57,57,5,74.65,1.08
2026-01-11 13:50,Unity Health Center,45.33,44,5,74.19,1.07
2026-01-11 13:55,City General Hospital,41.51,59,5,74.13,1.54
2026-01-11 13:55,Metro Care Center,44.56,45,5,75.37,1.47
2026-01-11 13:55,GreenLife Hospital,47.73,56,5,75.62,1.7
2026-01-11 13:55,Sunrise Medical,48.5,48,5,73.63,1.31
2026-01-11 13:55,Apollo Urban,48.3,55,5,73.02,1.76
2026-01-11 13:55,St. Mary’s Hospital,46.41,47,5,76.29,1.15
2026-01-11 13:55,Hope Multispeciality,41.27,55,5,76.04,1.45
2026-01-11 13:55,Unity Health Center,48.35,58,5,76.16,1.42
2026-01-11 14:00,City General Hospital,47.11,45,5,73.49,1.89
2026-01-11 14:00,Metro Care Center,40.15,57,5,75.36,1.58
2026-01-11 14:00,GreenLife Hospital,43.99,50,5,75.73,1.49
2026-01-11 14:00,Sunrise Medical,39.54,43,5,73.26,1.68
2026-01-11 14:00,Apollo Urban,41.26,60,5,75.15,1.07
2026-01-11 14:00,St. Mary’s Hospital,44.37,60,5,75.78,1.41
2026-01-11 14:00,Hope Multispeciality,43.16,44,5,73.24,1.38
2026-01-11 14:00,Unity Health Center,40.06,41,5,74.74,1.02
2026-01-11 14:05,City General Hospital,45.1,56,5,72.43,1.37
2026-01-11 14:05,Metro Care Center,46.27,59,5,75.98,1.82
2026-01-11 14:05,GreenLife Hospital,40.74,48,5,72.94,1.76
2026-01-11 14:05,Sunrise Medical,42.96,55,5,76.18,1.96
2026-01-11 14:05,Apollo Urban,47.05,56,5,72.52,2.01
2026-01-11 14:05,St. Mary’s Hospital,43.73,53,5,75.61,1.66
2026-01-11 14:05,Hope Multispeciality,40.46,44,5,76.13,1.34
2026-01-11 14:05,Unity Health Center,42.87,58,5,74.24,1.28
2026-01-11 14:10,City General Hospital,38.31,42,5,73.55,1.88
2026-01-11 14:10,Metro Care Center,42.33,48,5,75.84,2.0
2026-01-11 14:10,GreenLife Hospital,36.26,54,5,74.91,2.04
2026-01-11 14:10,Sunrise Medical,37.79,39,5,74.61,1.32
2026-01-11 14:10,Apollo Urban,39.1,49,5,72.73,1.16
2026-01-11 14:10,St. Mary’s Hospital,44.88,44,5,75.29,1.26
2026-01-11 14:10,Hope Multispeciality,40.76,56,5,74.07,1.29
2026-01-11 14:10,Unity Health Center,36.51,40,5,75.52,1.97
2026-01-11 14:15,City General Hospital,36.31,44,5,74.28,1.25
2026-01-11 14:15,Metro Care Center,37.55,43,5,72.07,2.08
2026-01-11 14:15,GreenLife Hospital,40.37,55,5,73.73,1.16
2026-01-11 14:15,Sunrise Medical,35.72,44,5,73.44,2.01
2026-01-11 14:15,Apollo Urban,42.81,44,5,75.0,1.2
2026-01-11 14:15,St. Mary’s Hospital,37.26,56,5,73.1,1.55
2026-01-11 14:15,Hope Multispeciality,37.52,51,5,72.93,1.93
2026-01-11 14:15,Unity Health Center,39.64,55,5,72.18,1.53
2026-01-11 14:20,City General Hospital,35.34,53,5,75.03,1.8
2026-01-11 14:20,Metro Care Center,43.1,37,5,72.64,1.41
2026-01-11 14:20,GreenLife Hospital,35.68,53,5,74.14,1.99
2026-01-11 14:20,Sunrise Medical,37.72,36,5,74.06,1.92
2026-01-11 14:20,Apollo Urban,43.95,37,5,75.13,1.9
2026-01-11 14:20,St. Mary’s Hospital,39.55,50,5,74.83,1.95
2026-01-11 14:20,Hope Multispeciality,37.57,36,5,71.84,1.95
2026-01-11 14:20,Unity Health Center,37.82,47,5,73.97,1.9
2026-01-11 14:25,City General Hospital,35.03,40,5,71.48,1.81
2026-01-11 14:25,Metro Care Center,41.01,40,5,71.98,1.46
2026-01-11 14:25,GreenLife Hospital,42.03,38,5,75.02,1.45
2026-01-11 14:25,Sunrise Medical,38.82,48,5,74.93,1.55
2026-01-11 14:25,Apollo Urban,40.46,48,5,74.17,1.93
2026-01-11 14:25,St. Mary’s Hospital,39.14,53,5,72.23,2.09
2026-01-11 14:25,Hope Multispeciality,39.06,47,5,72.46,2.07
2026-01-11 14:25,Unity Health Center,41.87,35,5,71.36,1.93
2026-01-11 14:30,City General Hospital,40.67,38,5,73.25,1.37
2026-01-11 14:30,Metro Care Center,41.31,38,5,71.79,2.02
2026-01-11 14:30,GreenLife Hospital,39.36,49,5,72.65,2.13
2026-01-11 14:30,Sunrise Medical,36.48,48,5,70.92,1.69
2026-01-11 14:30,Apollo Urban,39.68,53,5,72.76,1.33
2026-01-11 14:30,St. Mary’s Hospital,34.13,50,5,74.11,2.07
2026-01-11 14:30,Hope Multispeciality,40.09,38,5,72.23,1.4
2026-01-11 14:30,Unity Health Center,33.91,50,5,72.72,1.82
2026-01-11 14:35,City General Hospital,34.17,37,5,72.99,2.22
2026-01-11 14:35,Metro Care Center,34.67,42,5,73.7,2.06
2026-01-11 14:35,GreenLife Hospital,36.19,36,5,72.43,2.14
2026-01-11 14:35,Sunrise Medical,34.75,52,5,71.1,1.51
2026-01-11 14:35,Apollo Urban,34.77,50,5,73.51,1.58
2026-01-11 14:35,St. Mary’s Hospital,37.43,47,5,71.66,1.28
2026-01-11 14:35,Hope Multispeciality,33.74,43,5,71.23,1.52
2026-01-11 14:35,Unity Health Center,37.5,33,5,72.15,1.52
2026-01-11 14:40,City General Hospital,38.83,46,5,71.62,2.05
2026-01-11 14:40,Metro Care Center,34.3,46,5,72.1,1.4
2026-01-11 14:40,GreenLife Hospital,39.94,32,5,73.13,1.43
2026-01-11 14:40,Sunrise Medical,33.79,50,5,70.46,2.2
2026-01-11 14:40,Apollo Urban,36.22,43,5,70.68,1.53
2026-01-11 14:40,St. Mary’s Hospital,31.91,37,5,73.39,1.51
2026-01-11 14:40,Hope Multispeciality,37.18,43,5,72.19,1.87
2026-01-11 14:40,Unity Health Center,31.41,43,5,70.97,1.52
2026-01-11 14:45,City General Hospital,32.07,41,5,71.03,1.68
2026-01-11 14:45,Metro Care Center,30.49,36,5,73.32,1.7
2026-01-11 14:45,GreenLife Hospital,38.51,48,5,74.04,1.94
2026-01-11 14:45,Sunrise Medical,39.17,31,5,73.41,1.57
2026-01-11 14:45,Apollo Urban,32.84,47,5,71.56,2.28
2026-01-11 14:45,St. Mary’s Hospital,34.1,38,5,71.88,1.78
2026-01-11 14:45,Hope Multispeciality,31.36,31,5,73.61,1.78
2026-01-11 14:45,Unity Health Center,37.04,43,5,70.37,1.68
2026-01-11 14:50,City General Hospital,34.78,46,5,70.46,1.67
2026-01-11 14:50,Metro Care Center,35.61,39,5,72.69,1.69
2026-01-11 14:50,GreenLife Hospital,37.55,49,5,73.74,2.34
2026-01-11 14:50,Sunrise Medical,31.98,35,5,71.3,1.56
2026-01-11 14:50,Apollo Urban,31.74,31,5,72.16,1.5
2026-01-11 14:50,St. Mary’s Hospital,33.38,49,5,72.44,2.28
2026-01-11 14:50,Hope Multispeciality,30.5,31,5,71.92,1.61
